slide_path,file_id,size,sha256
data/raw/wsi_he/30-11101_HE_bbf33363.svs,bbf33363-4de2-41fe-b1bf-479a43c1d1b0,207601903,229e5dc52cd01f329485e7451dcb657a543ded117c798f3475b08ea483bef8a5
data/raw/wsi_he/30-11104_HE_02fce80a.svs,02fce80a-deee-4252-b993-049399cf51c5,67225877,272a398927eea111c78d56dead14866c82bd6dd6bbaec043c1ac6e460f9a2b2b
data/raw/wsi_he/30-11120_HE_9893b2af.svs,9893b2af-fb4b-4e9c-b71e-fafc8289c377,15190669,12406d9c0d262107d133d1d85582a15bfced24d307fcd15970817d93895bd611
data/raw/wsi_he/30-11124_HE_a76a3f70.svs,a76a3f70-b917-41bc-95a2-9b1bc33f7ff2,70122833,595264ec1e9c7ca33e4054bc25fa4e03a019616092b466928c8c83e17a5884ee
data/raw/wsi_he/30-11130_HE_f406e11d.svs,f406e11d-529a-485a-a65e-121364997626,58655565,47c83decc778d98505cdd6e05e66fbe66c34461f4dbd257a35745ca99370e47a
data/raw/wsi_he/30-11141_HE_eba5efd1.svs,eba5efd1-d6fa-4a29-a719-d55e6d20eca0,54899931,4f34b8fc5791373facb1d7c91e1c8083d1cf7a9d68172e94e7537f5808efa136
data/raw/wsi_he/30-11154_HE_4df91675.svs,4df91675-71c7-467c-af8b-77edb66d24eb,49137983,006a7887483a1470ff48dbfebbdc52ade15972e89bb58c5bea6e6ca7b6945848
data/raw/wsi_he/30-11157_HE_a43c61da.svs,a43c61da-7e5c-40cc-8119-ceebdbda54b8,33307115,2e1bd58b787bae156b73892f4952be9195d35de78214da0a3b270b5746d658c0
data/raw/wsi_he/30-11163_HE_c4655f76.svs,c4655f76-6608-48dc-816a-140b7bbf3fd9,225981491,5f4b41eecf0f6a5a2801d2da1e4d23acca475ad7059170e011f50bc15ab34260
data/raw/wsi_he/30-11192_HE_0a73296a.svs,0a73296a-e44a-4837-a95d-ecb84ff98c29,376910248,e9a35227b3ae118c4d4512f7804044bdfa3ddd91440bfe3a4f2c02f214f9178d
data/raw/wsi_he/30-11197_HE_3a1fbbc4.svs,3a1fbbc4-2f9e-407d-9f0b-763530f36d32,306994148,020b494a3ebbbdfdca54205aaa53b3d303214434f5b107595fa0daf76a79d2eb
data/raw/wsi_he/30-11222_HE_e51f7b58.svs,e51f7b58-031b-482a-8f88-bf5245fb0109,381048542,e4f8ba082049387c570d225eedba24f8103c3f3cb83bc297af8178307b19550f
data/raw/wsi_he/30-11240_HE_fc7ccd6b.svs,fc7ccd6b-73aa-472a-b108-2ebc1f9cca5c,318428888,986a4778775b45b47a56396378c9b4477f68737015655b7c1f89588b70d3e143
data/raw/wsi_he/30-11253_HE_630c1fa5.svs,630c1fa5-b2d7-4ce2-86fd-0eafad3337ab,256570912,51fe3e8ba5eedb40c0d986c65e36d3acf738b5e5396ac31ae1156f08d0521dd9
